Date,Customer_ID,Customer_Type,SKU_ID,Category,Price,Forecast_Qty,Actual_Qty
2024-06-03,KA-009,TOP,AC-007,AirConditioner,6200,4336,3457
2024-06-03,KA-009,TOP,AC-002,AirConditioner,3200,4747,3746
2024-06-03,REG-095,Regular,AC-009,AirConditioner,7400,73,78
2024-06-03,KA-009,TOP,AC-006,AirConditioner,5600,2491,2051
2024-06-03,REG-145,Regular,AC-003,AirConditioner,3800,85,87
2024-06-03,REG-212,Regular,REF-008,Refrigerator,11100,65,65
2024-06-03,REG-262,Regular,REF-005,Refrigerator,7500,56,71
2024-06-03,REG-108,Regular,AC-002,AirConditioner,3200,46,56
2024-06-03,REG-056,Regular,REF-002,Refrigerator,3900,92,88
2024-06-03,REG-180,Regular,REF-002,Refrigerator,3900,66,70
2024-06-03,REG-292,Regular,AC-008,AirConditioner,6800,53,64
2024-06-03,REG-247,Regular,AC-003,AirConditioner,3800,39,39
2024-06-03,REG-088,Regular,REF-004,Refrigerator,6300,12,13
2024-06-03,REG-102,Regular,REF-007,Refrigerator,9900,62,57
2024-06-03,REG-275,Regular,REF-009,Refrigerator,12300,52,61
2024-06-03,KA-009,TOP,AC-005,AirConditioner,5000,3125,2633
2024-06-04,REG-259,Regular,REF-004,Refrigerator,6300,43,41
2024-06-04,KA-026,TOP,AC-010,AirConditioner,8000,6074,4779
2024-06-04,REG-209,Regular,AC-005,AirConditioner,5000,98,96
2024-06-04,KA-026,TOP,AC-005,AirConditioner,5000,1214,1030
2024-06-04,REG-152,Regular,REF-010,Refrigerator,13500,69,82
2024-06-04,REG-249,Regular,AC-006,AirConditioner,5600,45,43
2024-06-04,REG-140,Regular,AC-004,AirConditioner,4400,59,70
2024-06-04,KA-026,TOP,REF-008,Refrigerator,11100,1510,1264
2024-06-04,REG-157,Regular,REF-006,Refrigerator,8700,50,53
2024-06-04,KA-026,TOP,REF-006,Refrigerator,8700,3060,2791
2024-06-04,KA-026,TOP,AC-003,AirConditioner,3800,2927,2344
2024-06-04,KA-026,TOP,REF-004,Refrigerator,6300,1238,1129
2024-06-04,KA-026,TOP,REF-009,Refrigerator,12300,2499,2011
2024-06-04,REG-185,Regular,REF-010,Refrigerator,13500,46,41
2024-06-04,REG-285,Regular,REF-009,Refrigerator,12300,81,100
2024-06-04,REG-072,Regular,AC-008,AirConditioner,6800,78,93
2024-06-04,REG-193,Regular,AC-001,AirConditioner,2600,23,23
2024-06-04,REG-222,Regular,AC-003,AirConditioner,3800,74,63
2024-06-04,REG-034,Regular,AC-001,AirConditioner,2600,48,41
2024-06-04,REG-158,Regular,AC-009,AirConditioner,7400,63,61
2024-06-04,REG-155,Regular,AC-008,AirConditioner,6800,10,10
2024-06-04,REG-244,Regular,REF-009,Refrigerator,12300,23,21
2024-06-04,KA-026,TOP,REF-007,Refrigerator,9900,2010,1789
2024-06-04,REG-232,Regular,REF-006,Refrigerator,8700,46,50
2024-06-04,REG-096,Regular,AC-007,AirConditioner,6200,61,52
2024-06-04,REG-295,Regular,AC-002,AirConditioner,3200,99,101
2024-06-04,REG-267,Regular,REF-003,Refrigerator,5100,71,84
2024-06-05,KA-007,TOP,REF-004,Refrigerator,6300,1524,1360
2024-06-05,REG-261,Regular,REF-005,Refrigerator,7500,9,11
2024-06-05,REG-047,Regular,REF-003,Refrigerator,5100,84,72
2024-06-05,REG-143,Regular,REF-006,Refrigerator,8700,46,56
2024-06-05,REG-092,Regular,REF-008,Refrigerator,11100,65,61
2024-06-05,REG-203,Regular,AC-006,AirConditioner,5600,24,21
2024-06-05,REG-074,Regular,REF-010,Refrigerator,13500,67,68
2024-06-05,KA-007,TOP,AC-003,AirConditioner,3800,2351,1828
2024-06-05,REG-163,Regular,REF-007,Refrigerator,9900,34,39
2024-06-05,KA-007,TOP,REF-009,Refrigerator,12300,2024,1683
2024-06-05,KA-007,TOP,AC-005,AirConditioner,5000,2631,2288
2024-06-05,REG-220,Regular,AC-009,AirConditioner,7400,47,47
2024-06-05,KA-007,TOP,REF-001,Refrigerator,2700,1902,1668
2024-06-05,REG-269,Regular,REF-007,Refrigerator,9900,54,63
2024-06-05,REG-084,Regular,REF-003,Refrigerator,5100,35,41
2024-06-05,REG-061,Regular,REF-010,Refrigerator,13500,80,88
2024-06-05,REG-062,Regular,AC-008,AirConditioner,6800,70,86
2024-06-05,REG-192,Regular,REF-003,Refrigerator,5100,52,53
2024-06-05,REG-078,Regular,REF-007,Refrigerator,9900,49,55
2024-06-05,REG-144,Regular,REF-004,Refrigerator,6300,102,90
2024-06-05,REG-059,Regular,REF-004,Refrigerator,6300,59,66
2024-06-05,REG-273,Regular,REF-009,Refrigerator,12300,32,35
2024-06-05,REG-094,Regular,REF-002,Refrigerator,3900,46,40
2024-06-05,REG-207,Regular,AC-010,AirConditioner,8000,60,60
2024-06-05,REG-188,Regular,AC-006,AirConditioner,5600,15,19
2024-06-05,REG-186,Regular,AC-006,AirConditioner,5600,38,33
2024-06-05,REG-177,Regular,AC-006,AirConditioner,5600,102,90
2024-06-05,REG-089,Regular,AC-009,AirConditioner,7400,33,39
2024-06-05,REG-189,Regular,AC-006,AirConditioner,5600,100,124
2024-06-05,REG-063,Regular,REF-009,Refrigerator,12300,42,39
2024-06-05,REG-037,Regular,REF-007,Refrigerator,9900,9,10
2024-06-06,REG-198,Regular,AC-008,AirConditioner,6800,44,50
2024-06-06,REG-243,Regular,AC-002,AirConditioner,3200,71,73
2024-06-06,REG-190,Regular,REF-005,Refrigerator,7500,86,77
2024-06-06,REG-164,Regular,AC-008,AirConditioner,6800,60,58
2024-06-06,REG-138,Regular,REF-009,Refrigerator,12300,38,46
2024-06-06,REG-168,Regular,REF-009,Refrigerator,12300,46,42
2024-06-06,REG-183,Regular,AC-003,AirConditioner,3800,73,72
2024-06-06,REG-165,Regular,AC-010,AirConditioner,8000,12,15
2024-06-06,REG-057,Regular,AC-004,AirConditioner,4400,49,47
2024-06-06,REG-070,Regular,REF-002,Refrigerator,3900,35,36
2024-06-06,REG-199,Regular,REF-004,Refrigerator,6300,16,15
2024-06-06,REG-128,Regular,AC-005,AirConditioner,5000,65,71
2024-06-06,REG-252,Regular,AC-004,AirConditioner,4400,26,22
2024-06-06,REG-113,Regular,AC-007,AirConditioner,6200,35,38
2024-06-06,REG-221,Regular,AC-001,AirConditioner,2600,67,67
2024-06-06,REG-119,Regular,AC-003,AirConditioner,3800,48,55
2024-06-06,REG-137,Regular,REF-004,Refrigerator,6300,60,56
2024-06-06,REG-278,Regular,REF-009,Refrigerator,12300,49,51
2024-06-06,KA-002,TOP,AC-003,AirConditioner,3800,3114,2957
2024-06-06,REG-214,Regular,REF-007,Refrigerator,9900,31,33
2024-06-06,KA-002,TOP,REF-010,Refrigerator,13500,3852,3132
2024-06-06,KA-002,TOP,AC-001,AirConditioner,2600,4419,3663
2024-06-06,KA-002,TOP,REF-006,Refrigerator,8700,4113,3527
2024-06-06,KA-002,TOP,REF-003,Refrigerator,5100,4132,3345
2024-06-06,KA-002,TOP,AC-002,AirConditioner,3200,1740,1394
2024-06-06,REG-223,Regular,REF-007,Refrigerator,9900,53,47
2024-06-06,REG-175,Regular,AC-010,AirConditioner,8000,95,81
2024-06-07,REG-187,Regular,AC-005,AirConditioner,5000,33,36
2024-06-07,REG-224,Regular,AC-001,AirConditioner,2600,57,63
2024-06-07,REG-066,Regular,AC-004,AirConditioner,4400,67,81
2024-06-07,KA-012,TOP,REF-001,Refrigerator,2700,2096,1835
2024-06-07,REG-148,Regular,REF-008,Refrigerator,11100,42,41
2024-06-07,REG-085,Regular,REF-003,Refrigerator,5100,95,85
2024-06-07,REG-202,Regular,REF-003,Refrigerator,5100,11,14
2024-06-07,REG-167,Regular,REF-005,Refrigerator,7500,101,101
2024-06-07,REG-133,Regular,REF-009,Refrigerator,12300,25,22
2024-06-07,REG-276,Regular,REF-007,Refrigerator,9900,73,75
2024-06-07,REG-172,Regular,REF-004,Refrigerator,6300,82,84
2024-06-07,REG-257,Regular,AC-010,AirConditioner,8000,13,11
2024-06-07,REG-265,Regular,REF-004,Refrigerator,6300,72,84
2024-06-07,REG-248,Regular,AC-007,AirConditioner,6200,9,10
2024-06-07,REG-274,Regular,REF-009,Refrigerator,12300,78,71
2024-06-07,REG-294,Regular,AC-007,AirConditioner,6200,92,88
2024-06-07,REG-200,Regular,AC-004,AirConditioner,4400,42,50
2024-06-07,KA-012,TOP,REF-006,Refrigerator,8700,2893,2633
2024-06-07,REG-228,Regular,AC-003,AirConditioner,3800,62,57
2024-06-07,REG-298,Regular,REF-006,Refrigerator,8700,29,35
2024-06-07,KA-012,TOP,AC-007,AirConditioner,6200,4208,3485
2024-06-07,KA-012,TOP,AC-008,AirConditioner,6800,3643,3291
2024-06-07,KA-012,TOP,REF-004,Refrigerator,6300,2521,2025
2024-06-07,REG-235,Regular,REF-005,Refrigerator,7500,122,109
2024-06-07,KA-012,TOP,REF-005,Refrigerator,7500,1841,1731
2024-06-07,REG-253,Regular,AC-009,AirConditioner,7400,84,94
2024-06-07,REG-241,Regular,REF-006,Refrigerator,8700,104,97
2024-06-08,REG-242,Regular,AC-005,AirConditioner,5000,45,56
2024-06-08,REG-114,Regular,AC-006,AirConditioner,5600,41,44
2024-06-08,REG-080,Regular,REF-004,Refrigerator,6300,54,51
2024-06-08,REG-178,Regular,AC-005,AirConditioner,5000,34,30
2024-06-08,REG-073,Regular,AC-005,AirConditioner,5000,44,48
2024-06-08,REG-112,Regular,AC-005,AirConditioner,5000,7,7
2024-06-08,REG-254,Regular,AC-005,AirConditioner,5000,42,45
2024-06-08,REG-086,Regular,AC-001,AirConditioner,2600,67,76
2024-06-08,REG-123,Regular,AC-005,AirConditioner,5000,41,42
2024-06-08,REG-230,Regular,REF-006,Refrigerator,8700,75,64
2024-06-08,REG-055,Regular,REF-010,Refrigerator,13500,64,61
2024-06-08,REG-083,Regular,AC-007,AirConditioner,6200,59,56
2024-06-08,REG-291,Regular,REF-002,Refrigerator,3900,34,43
2024-06-08,REG-043,Regular,REF-008,Refrigerator,11100,20,18
2024-06-08,REG-045,Regular,AC-005,AirConditioner,5000,58,57
2024-06-08,REG-151,Regular,AC-007,AirConditioner,6200,39,40
2024-06-08,REG-131,Regular,AC-002,AirConditioner,3200,83,78
2024-06-08,REG-201,Regular,REF-007,Refrigerator,9900,36,37
2024-06-08,REG-033,Regular,REF-008,Refrigerator,11100,34,34
2024-06-08,REG-246,Regular,AC-006,AirConditioner,5600,24,22
2024-06-08,REG-263,Regular,REF-008,Refrigerator,11100,81,81
2024-06-08,REG-130,Regular,REF-009,Refrigerator,12300,49,58
2024-06-08,REG-046,Regular,REF-009,Refrigerator,12300,82,80
2024-06-08,REG-250,Regular,AC-001,AirConditioner,2600,47,49
2024-06-08,REG-154,Regular,REF-009,Refrigerator,12300,59,57
2024-06-08,REG-117,Regular,REF-009,Refrigerator,12300,22,22
2024-06-08,REG-226,Regular,REF-010,Refrigerator,13500,84,74
2024-06-08,REG-075,Regular,REF-006,Refrigerator,8700,52,63
2024-06-09,REG-150,Regular,REF-006,Refrigerator,8700,25,25
2024-06-09,REG-196,Regular,AC-007,AirConditioner,6200,68,75
2024-06-09,REG-126,Regular,AC-005,AirConditioner,5000,79,70
2024-06-09,REG-098,Regular,AC-003,AirConditioner,3800,74,65
2024-06-09,REG-051,Regular,REF-002,Refrigerator,3900,45,39
2024-06-09,REG-282,Regular,REF-010,Refrigerator,13500,78,97
2024-06-09,REG-054,Regular,AC-001,AirConditioner,2600,30,28
2024-06-09,REG-099,Regular,REF-009,Refrigerator,12300,108,93
2024-06-09,REG-135,Regular,AC-010,AirConditioner,8000,61,55
2024-06-09,REG-166,Regular,REF-009,Refrigerator,12300,71,66
2024-06-09,REG-211,Regular,REF-004,Refrigerator,6300,47,42
2024-06-09,REG-106,Regular,AC-004,AirConditioner,4400,28,27
2024-06-09,REG-300,Regular,AC-005,AirConditioner,5000,27,27
2024-06-09,REG-142,Regular,REF-004,Refrigerator,6300,25,26
2024-06-10,REG-286,Regular,AC-009,AirConditioner,7400,70,60
2024-06-10,REG-204,Regular,AC-006,AirConditioner,5600,60,53
2024-06-10,REG-145,Regular,AC-008,AirConditioner,6800,94,98
2024-06-10,REG-120,Regular,REF-001,Refrigerator,2700,57,53
2024-06-10,REG-103,Regular,AC-006,AirConditioner,5600,98,91
2024-06-10,REG-040,Regular,AC-006,AirConditioner,5600,22,26
2024-06-10,REG-197,Regular,AC-007,AirConditioner,6200,77,92
2024-06-10,REG-264,Regular,AC-001,AirConditioner,2600,56,55
2024-06-10,REG-284,Regular,REF-003,Refrigerator,5100,33,29
2024-06-10,REG-053,Regular,REF-001,Refrigerator,2700,62,76
2024-06-10,REG-229,Regular,AC-010,AirConditioner,8000,7,9
2024-06-10,REG-210,Regular,REF-002,Refrigerator,3900,62,69
2024-06-10,REG-206,Regular,REF-005,Refrigerator,7500,8,9
2024-06-11,KA-010,TOP,REF-004,Refrigerator,6300,3999,3367
2024-06-11,KA-015,TOP,AC-008,AirConditioner,6800,4561,3731
2024-06-11,KA-015,TOP,REF-006,Refrigerator,8700,2951,2686
2024-06-11,KA-015,TOP,AC-002,AirConditioner,3200,5426,4722
2024-06-11,REG-213,Regular,REF-010,Refrigerator,13500,36,38
2024-06-11,REG-090,Regular,AC-008,AirConditioner,6800,81,77
2024-06-11,REG-262,Regular,AC-009,AirConditioner,7400,51,43
2024-06-11,KA-010,TOP,AC-001,AirConditioner,2600,5171,4920
2024-06-11,KA-010,TOP,AC-004,AirConditioner,4400,1589,1250
2024-06-11,REG-050,Regular,REF-006,Refrigerator,8700,45,50
2024-06-11,KA-008,TOP,AC-002,AirConditioner,3200,3334,2959
2024-06-11,REG-093,Regular,REF-004,Refrigerator,6300,26,28
2024-06-11,KA-008,TOP,AC-006,AirConditioner,5600,1703,1324
2024-06-11,KA-010,TOP,REF-008,Refrigerator,11100,5426,4188
2024-06-11,REG-110,Regular,AC-008,AirConditioner,6800,80,81
2024-06-11,REG-044,Regular,REF-004,Refrigerator,6300,61,62
2024-06-11,KA-008,TOP,REF-001,Refrigerator,2700,2456,2152
2024-06-11,KA-008,TOP,REF-007,Refrigerator,9900,3943,3352
2024-06-11,KA-008,TOP,AC-005,AirConditioner,5000,1782,1682
2024-06-11,REG-191,Regular,AC-004,AirConditioner,4400,57,52
2024-06-11,REG-127,Regular,REF-001,Refrigerator,2700,11,14
2024-06-11,REG-227,Regular,AC-002,AirConditioner,3200,27,24
2024-06-11,REG-048,Regular,REF-008,Refrigerator,11100,52,55
2024-06-11,KA-010,TOP,REF-009,Refrigerator,12300,4546,3594
2024-06-11,REG-290,Regular,REF-007,Refrigerator,9900,56,53
2024-06-11,KA-010,TOP,AC-008,AirConditioner,6800,3564,3107
2024-06-11,REG-169,Regular,REF-008,Refrigerator,11100,15,14
2024-06-11,REG-249,Regular,REF-005,Refrigerator,7500,53,62
2024-06-11,REG-277,Regular,AC-002,AirConditioner,3200,13,17
2024-06-11,REG-149,Regular,REF-004,Refrigerator,6300,45,48
2024-06-12,REG-088,Regular,AC-004,AirConditioner,4400,35,33
2024-06-12,REG-052,Regular,AC-003,AirConditioner,3800,48,49
2024-06-12,REG-077,Regular,REF-001,Refrigerator,2700,48,56
2024-06-12,REG-060,Regular,AC-007,AirConditioner,6200,76,69
2024-06-12,REG-266,Regular,AC-002,AirConditioner,3200,46,45
2024-06-12,REG-153,Regular,REF-005,Refrigerator,7500,101,96
2024-06-12,REG-289,Regular,AC-002,AirConditioner,3200,95,80
2024-06-12,REG-299,Regular,REF-008,Refrigerator,11100,90,99
2024-06-12,REG-063,Regular,REF-005,Refrigerator,7500,35,44
2024-06-12,REG-104,Regular,AC-009,AirConditioner,7400,77,73
2024-06-12,REG-158,Regular,AC-010,AirConditioner,8000,36,44
2024-06-12,REG-032,Regular,REF-005,Refrigerator,7500,54,53
2024-06-12,REG-061,Regular,AC-008,AirConditioner,6800,15,16
2024-06-12,REG-256,Regular,REF-007,Refrigerator,9900,55,59
2024-06-12,REG-161,Regular,REF-001,Refrigerator,2700,53,57
2024-06-12,REG-295,Regular,REF-008,Refrigerator,11100,66,81
2024-06-12,REG-203,Regular,REF-006,Refrigerator,8700,15,13
2024-06-12,REG-280,Regular,REF-008,Refrigerator,11100,12,14
2024-06-12,REG-067,Regular,AC-008,AirConditioner,6800,81,68
2024-06-12,REG-255,Regular,AC-008,AirConditioner,6800,18,21
2024-06-12,REG-143,Regular,REF-006,Refrigerator,8700,34,31
2024-06-12,REG-105,Regular,AC-005,AirConditioner,5000,12,15
2024-06-12,REG-259,Regular,AC-004,AirConditioner,4400,44,51
2024-06-12,REG-267,Regular,REF-010,Refrigerator,13500,68,85
2024-06-12,REG-069,Regular,AC-010,AirConditioner,8000,16,17
2024-06-12,REG-234,Regular,AC-007,AirConditioner,6200,56,52
2024-06-13,REG-141,Regular,REF-007,Refrigerator,9900,68,69
2024-06-13,REG-081,Regular,REF-006,Refrigerator,8700,76,94
2024-06-13,REG-292,Regular,AC-009,AirConditioner,7400,67,69
2024-06-13,REG-139,Regular,REF-002,Refrigerator,3900,21,25
2024-06-13,REG-194,Regular,REF-009,Refrigerator,12300,67,59
2024-06-13,REG-071,Regular,AC-002,AirConditioner,3200,18,19
2024-06-13,REG-057,Regular,REF-002,Refrigerator,3900,80,79
2024-06-13,REG-279,Regular,REF-007,Refrigerator,9900,28,34
2024-06-13,REG-215,Regular,AC-003,AirConditioner,3800,71,74
2024-06-13,REG-109,Regular,REF-010,Refrigerator,13500,75,72
2024-06-13,REG-095,Regular,AC-010,AirConditioner,8000,38,39
2024-06-13,REG-247,Regular,REF-008,Refrigerator,11100,36,45
2024-06-13,REG-231,Regular,REF-004,Refrigerator,6300,31,30
2024-06-13,REG-097,Regular,AC-005,AirConditioner,5000,68,80
2024-06-13,REG-036,Regular,AC-008,AirConditioner,6800,42,47
2024-06-13,REG-064,Regular,AC-006,AirConditioner,5600,17,18
2024-06-13,REG-101,Regular,REF-009,Refrigerator,12300,38,35
2024-06-13,REG-244,Regular,AC-010,AirConditioner,8000,19,17
2024-06-13,REG-222,Regular,REF-001,Refrigerator,2700,28,27
2024-06-13,REG-293,Regular,REF-002,Refrigerator,3900,79,86
2024-06-13,REG-281,Regular,REF-006,Refrigerator,8700,92,85
2024-06-13,REG-089,Regular,AC-002,AirConditioner,3200,56,52
2024-06-13,REG-218,Regular,AC-010,AirConditioner,8000,19,17
2024-06-14,REG-214,Regular,AC-005,AirConditioner,5000,89,80
2024-06-14,REG-121,Regular,REF-010,Refrigerator,13500,98,87
2024-06-14,REG-035,Regular,REF-003,Refrigerator,5100,65,60
2024-06-14,REG-171,Regular,REF-003,Refrigerator,5100,65,72
2024-06-14,REG-079,Regular,REF-003,Refrigerator,5100,16,14
2024-06-14,REG-136,Regular,AC-006,AirConditioner,5600,85,93
2024-06-14,REG-168,Regular,REF-009,Refrigerator,12300,37,34
2024-06-14,REG-092,Regular,REF-008,Refrigerator,11100,24,25
2024-06-14,REG-056,Regular,REF-009,Refrigerator,12300,71,77
2024-06-14,REG-294,Regular,REF-007,Refrigerator,9900,63,56
2024-06-14,REG-041,Regular,REF-008,Refrigerator,11100,86,81
2024-06-14,REG-125,Regular,REF-006,Refrigerator,8700,86,76
2024-06-14,REG-134,Regular,AC-009,AirConditioner,7400,51,46
2024-06-14,REG-207,Regular,REF-008,Refrigerator,11100,18,16
2024-06-14,REG-193,Regular,REF-009,Refrigerator,12300,51,46
2024-06-14,REG-118,Regular,AC-004,AirConditioner,4400,49,51
2024-06-14,REG-219,Regular,REF-007,Refrigerator,9900,17,21
2024-06-14,REG-236,Regular,REF-002,Refrigerator,3900,83,80
2024-06-14,REG-297,Regular,REF-008,Refrigerator,11100,58,51
2024-06-14,REG-186,Regular,REF-001,Refrigerator,2700,31,31
2024-06-15,REG-208,Regular,AC-008,AirConditioner,6800,60,65
2024-06-15,REG-190,Regular,AC-008,AirConditioner,6800,75,65
2024-06-15,REG-058,Regular,AC-009,AirConditioner,7400,92,91
2024-06-15,REG-132,Regular,AC-001,AirConditioner,2600,32,35
2024-06-15,REG-272,Regular,REF-008,Refrigerator,11100,9,10
2024-06-15,REG-182,Regular,AC-008,AirConditioner,6800,40,44
2024-06-15,REG-276,Regular,REF-005,Refrigerator,7500,96,84
2024-06-15,REG-045,Regular,REF-001,Refrigerator,2700,34,36
2024-06-15,REG-220,Regular,AC-008,AirConditioner,6800,70,64
2024-06-15,REG-049,Regular,REF-001,Refrigerator,2700,53,45
2024-06-15,REG-156,Regular,REF-005,Refrigerator,7500,34,41
2024-06-15,REG-238,Regular,REF-001,Refrigerator,2700,71,71
2024-06-15,REG-146,Regular,AC-010,AirConditioner,8000,45,52
2024-06-15,REG-039,Regular,REF-006,Refrigerator,8700,62,67
2024-06-15,REG-278,Regular,AC-006,AirConditioner,5600,30,33
2024-06-15,REG-170,Regular,AC-001,AirConditioner,2600,68,70
2024-06-15,REG-123,Regular,REF-004,Refrigerator,6300,115,99
2024-06-15,REG-202,Regular,REF-003,Refrigerator,5100,59,67
2024-06-16,REG-140,Regular,REF-006,Refrigerator,8700,47,55
2024-06-16,REG-068,Regular,REF-008,Refrigerator,11100,12,16
2024-06-16,REG-181,Regular,AC-009,AirConditioner,7400,92,87
2024-06-16,REG-173,Regular,AC-006,AirConditioner,5600,17,21
2024-06-16,KA-001,TOP,AC-005,AirConditioner,5000,2662,2122
2024-06-16,REG-142,Regular,REF-006,Refrigerator,8700,53,56
2024-06-16,REG-070,Regular,AC-005,AirConditioner,5000,103,99
2024-06-16,REG-135,Regular,REF-006,Refrigerator,8700,31,27
2024-06-16,REG-275,Regular,REF-007,Refrigerator,9900,25,26
2024-06-16,KA-004,TOP,AC-007,AirConditioner,6200,4658,4151
2024-06-16,KA-001,TOP,REF-008,Refrigerator,11100,4358,3621
2024-06-16,REG-082,Regular,REF-007,Refrigerator,9900,55,56
2024-06-16,KA-004,TOP,REF-004,Refrigerator,6300,4642,3918
2024-06-16,KA-004,TOP,AC-008,AirConditioner,6800,4750,4280
2024-06-16,REG-185,Regular,REF-005,Refrigerator,7500,105,90
2024-06-16,KA-004,TOP,AC-004,AirConditioner,4400,1275,1193
2024-06-16,KA-004,TOP,AC-010,AirConditioner,8000,2480,2041
2024-06-16,REG-102,Regular,REF-005,Refrigerator,7500,31,29
2024-06-16,REG-287,Regular,REF-008,Refrigerator,11100,75,64
2024-06-16,KA-030,TOP,AC-008,AirConditioner,6800,5749,4662
2024-06-16,KA-030,TOP,REF-005,Refrigerator,7500,1590,1256
2024-06-16,KA-004,TOP,REF-010,Refrigerator,13500,3623,3149
2024-06-16,KA-001,TOP,REF-010,Refrigerator,13500,1595,1466
2024-06-16,REG-122,Regular,AC-010,AirConditioner,8000,12,12
2024-06-16,REG-165,Regular,AC-005,AirConditioner,5000,45,52
2024-06-16,REG-111,Regular,AC-009,AirConditioner,7400,79,75
2024-06-16,REG-283,Regular,AC-006,AirConditioner,5600,73,84
2024-06-16,KA-001,TOP,REF-005,Refrigerator,7500,2124,1662
2024-06-16,REG-260,Regular,REF-008,Refrigerator,11100,55,47
2024-06-16,REG-154,Regular,REF-008,Refrigerator,11100,62,59
2024-06-16,KA-030,TOP,REF-006,Refrigerator,8700,3997,3564
2024-06-16,KA-001,TOP,AC-001,AirConditioner,2600,2354,1915
2024-06-16,REG-250,Regular,AC-005,AirConditioner,5000,51,55
2024-06-16,REG-225,Regular,REF-007,Refrigerator,9900,82,90
2024-06-16,REG-114,Regular,REF-005,Refrigerator,7500,113,101
2024-06-16,KA-004,TOP,AC-001,AirConditioner,2600,3802,3595
2024-06-16,REG-129,Regular,REF-006,Refrigerator,8700,53,53
2024-06-16,REG-164,Regular,AC-008,AirConditioner,6800,111,102
2024-06-16,REG-285,Regular,REF-001,Refrigerator,2700,60,57
2024-06-16,KA-004,TOP,REF-003,Refrigerator,5100,4143,3259
2024-06-17,REG-254,Regular,AC-003,AirConditioner,3800,38,41
2024-06-17,REG-117,Regular,REF-007,Refrigerator,9900,30,28
2024-06-17,REG-145,Regular,AC-001,AirConditioner,2600,105,104
2024-06-17,REG-239,Regular,AC-009,AirConditioner,7400,36,46
2024-06-17,REG-216,Regular,REF-010,Refrigerator,13500,29,31
2024-06-17,REG-054,Regular,AC-003,AirConditioner,3800,17,20
2024-06-17,REG-245,Regular,AC-004,AirConditioner,4400,91,88
2024-06-17,REG-038,Regular,REF-002,Refrigerator,3900,11,12
2024-06-17,REG-159,Regular,AC-003,AirConditioner,3800,75,89
2024-06-17,REG-195,Regular,REF-001,Refrigerator,2700,35,30
2024-06-17,REG-273,Regular,AC-007,AirConditioner,6200,81,69
2024-06-17,REG-108,Regular,AC-004,AirConditioner,4400,101,98
2024-06-17,REG-230,Regular,AC-008,AirConditioner,6800,51,49
2024-06-17,REG-298,Regular,REF-002,Refrigerator,3900,16,15
2024-06-17,REG-189,Regular,REF-006,Refrigerator,8700,56,62
2024-06-17,REG-199,Regular,REF-006,Refrigerator,8700,102,90
2024-06-17,REG-296,Regular,AC-004,AirConditioner,4400,48,57
2024-06-17,REG-043,Regular,REF-001,Refrigerator,2700,43,45
2024-06-17,REG-228,Regular,AC-009,AirConditioner,7400,27,31
2024-06-17,REG-076,Regular,REF-006,Refrigerator,8700,28,25
2024-06-17,REG-042,Regular,AC-005,AirConditioner,5000,61,64
2024-06-17,REG-270,Regular,REF-005,Refrigerator,7500,21,23
2024-06-17,REG-206,Regular,REF-010,Refrigerator,13500,23,25
2024-06-18,REG-172,Regular,REF-009,Refrigerator,12300,31,30
2024-06-18,REG-160,Regular,REF-002,Refrigerator,3900,10,10
2024-06-18,REG-100,Regular,AC-005,AirConditioner,5000,55,66
2024-06-18,REG-258,Regular,AC-009,AirConditioner,7400,39,43
2024-06-18,REG-184,Regular,AC-006,AirConditioner,5600,57,60
2024-06-18,REG-087,Regular,REF-005,Refrigerator,7500,30,31
2024-06-18,REG-119,Regular,REF-010,Refrigerator,13500,97,82
2024-06-18,REG-124,Regular,AC-001,AirConditioner,2600,31,28
2024-06-18,REG-147,Regular,REF-006,Refrigerator,8700,14,15
2024-06-18,REG-237,Regular,REF-006,Refrigerator,8700,46,47
2024-06-18,REG-126,Regular,AC-010,AirConditioner,8000,59,51
2024-06-18,REG-212,Regular,REF-003,Refrigerator,5100,56,50
2024-06-18,REG-179,Regular,AC-008,AirConditioner,6800,42,52
2024-06-18,REG-148,Regular,AC-004,AirConditioner,4400,41,51
2024-06-18,REG-047,Regular,AC-010,AirConditioner,8000,24,29
2024-06-18,REG-162,Regular,AC-001,AirConditioner,2600,100,118
2024-06-19,KA-018,TOP,REF-006,Refrigerator,8700,1888,1668
2024-06-19,REG-065,Regular,REF-010,Refrigerator,13500,95,96
2024-06-19,KA-018,TOP,AC-002,AirConditioner,3200,1947,1697
2024-06-19,REG-203,Regular,AC-006,AirConditioner,5600,52,47
2024-06-19,REG-096,Regular,AC-010,AirConditioner,8000,20,22
2024-06-19,REG-188,Regular,REF-004,Refrigerator,6300,39,40
2024-06-19,REG-268,Regular,AC-003,AirConditioner,3800,61,65
2024-06-19,REG-295,Regular,AC-004,AirConditioner,4400,14,15
2024-06-19,KA-018,TOP,REF-010,Refrigerator,13500,1849,1483
2024-06-19,REG-252,Regular,REF-004,Refrigerator,6300,49,49
2024-06-19,REG-209,Regular,AC-002,AirConditioner,3200,22,27
2024-06-19,REG-153,Regular,REF-007,Refrigerator,9900,74,66
2024-06-19,REG-055,Regular,REF-007,Refrigerator,9900,15,17
2024-06-19,REG-205,Regular,AC-001,AirConditioner,2600,10,10
2024-06-19,REG-050,Regular,AC-001,AirConditioner,2600,35,39
2024-06-19,REG-091,Regular,AC-007,AirConditioner,6200,19,17
